estimate	se	lower	upper
5.0856888533071	0.64357339342957	3.81782872596135	6.35354898065284
5.21119501954911	0.725654522132603	3.78185249015814	6.64053754894008
4.8912738908121	0.432904343658067	4.03957728096651	5.7429705006577
4.93717283322911	0.359726747167748	4.22959145564895	5.64475421080928
5.41248764280191	0.42528590206532	4.57576645266266	6.24920883294116
5.16512395972703	0.328246212778037	4.51961321339044	5.81063470606361
4.96180984034859	0.26645797928528	4.43854164222943	5.48507803846775
5.11171114618776	0.267469958738729	4.58619751726781	5.63722477510772
5.21628810993715	0.505064432797414	4.22259466794255	6.20998155193175
5.40373828641489	0.383575556478931	4.64947452678161	6.15800204604817
4.88690141985808	0.366495855735419	4.16568986473051	5.60811297498564
5.59987920422693	0.288123708247638	5.03427215839079	6.16548625006306
5.16247238433952	0.25273463998101	4.66619545685808	5.65874931182095
4.84764524276883	0.462758800538968	3.9365183741372	5.75877211140046
4.89306519115485	0.272816413053435	4.35745014517386	5.42868023713584
4.50530652475702	0.348000793227407	3.82058509385059	5.19002795566346
4.93026825040159	0.279325056499412	4.38167752410674	5.47885897669643
5.38831389438064	0.387885922784012	4.62548619347728	6.15114159528401
4.86924136038807	0.303802711193756	4.27212355892956	5.46635916184659
5.19197039025729	0.252042027895879	4.69676873773081	5.68717204278377
4.8922601259541	0.236554956545281	4.42803783967631	5.35648241223188
5.02007541077047	0.286824922341527	4.45634955660006	5.58380126494088
5.49876732921692	0.42946516703002	4.6536936975649	6.34384096086894
5.20731984700353	0.305755461282532	4.60614468336659	5.80849501064047
5.01997325579993	0.295974627846536	4.43824437248943	5.60170213911042
5.28479385277843	0.240295921131975	4.81322095200987	5.75636675354699
4.94468485413077	0.270295328926789	4.41431926167445	5.4750504465871
5.01684413589755	0.260699674900571	4.50500076183652	5.52868750995857
4.87963646857413	0.294549425614135	4.3006058212419	5.45866711590637
5.09857540559378	0.392310365117368	4.32673999050741	5.87041082068014
5.12347560642107	0.266788692645683	4.59973198616821	5.64721922667393
4.84756569239118	0.358373993011594	4.14270831017841	5.55242307460396
5.04316960796725	0.291610918960945	4.47037194428507	5.61596727164943
5.29782890463841	0.407476497519185	4.49624517033313	6.0994126389437
